long,lat,massflow,gpstime,cycletime,distance,cutwidth,moisture,headerstatus,passno,monitorno,fieldid,loadid,crop,gpsstatus,pdop,altitude
-96.466933,41.185034,5.06,1002893250,2,136,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466890,41.185034,4.67,1002893252,2,140,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466848,41.185033,5.97,1002893254,2,139,240,12.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466804,41.185032,6.55,1002893256,2,141,240,11.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466761,41.185031,6.11,1002893258,2,142,240,12.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466718,41.185031,6.86,1002893260,2,140,240,11.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466677,41.185030,6.57,1002893262,2,134,240,11.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466633,41.185030,5.89,1002893264,2,144,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466590,41.185029,5.89,1002893266,2,139,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466547,41.185029,5.89,1002893268,2,141,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466504,41.185028,5.89,1002893270,2,145,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466461,41.185029,5.89,1002893272,2,139,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466418,41.185028,5.89,1002893274,2,144,240,11.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466375,41.185026,7.53,1002893412,2,139,240,12.2,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466333,41.185026,10.00,1002893414,2,138,240,12.2,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466291,41.185026,8.25,1002893416,2,139,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466248,41.185024,9.33,1002893418,2,137,240,12.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466205,41.185023,6.79,1002893420,2,137,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.6
-96.466164,41.185023,9.53,1002893422,2,142,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.6
-96.466120,41.185022,5.64,1002893424,2,135,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466077,41.185021,6.42,1002893426,2,140,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.466036,41.185022,7.71,1002893428,2,134,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465993,41.185021,8.32,1002893430,2,143,240,13.1,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.465949,41.185021,7.88,1002893432,2,139,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.465907,41.185020,7.73,1002893434,2,139,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.465864,41.185019,6.95,1002893436,2,145,240,13.1,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465821,41.185019,6.14,1002893438,2,137,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465779,41.185019,7.48,1002893440,2,135,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465736,41.185017,6.80,1002893442,2,148,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465695,41.185016,6.83,1002893444,2,134,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465653,41.185016,8.46,1002893446,2,134,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.465610,41.185016,7.79,1002893448,2,138,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.465567,41.185016,8.65,1002893450,2,136,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.465524,41.185015,8.12,1002893452,2,144,240,12.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.465481,41.185015,10.05,1002893454,2,141,240,12.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465440,41.185015,8.69,1002893456,2,138,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465399,41.185014,8.25,1002893458,2,135,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465359,41.185013,8.07,1002893460,2,130,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465318,41.185013,8.57,1002893462,2,133,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465278,41.185013,7.60,1002893464,2,134,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465238,41.185012,7.96,1002893466,2,127,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465197,41.185011,6.99,1002893468,2,133,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465155,41.185011,9.16,1002893470,2,135,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465114,41.185011,7.53,1002893472,2,133,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465075,41.185011,8.38,1002893474,2,131,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465033,41.185010,7.72,1002893476,2,136,240,13.1,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464991,41.185010,7.71,1002893478,2,131,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464951,41.185010,7.20,1002893480,2,131,240,13.1,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464910,41.185009,7.61,1002893482,2,138,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464869,41.185008,8.08,1002893484,2,131,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464828,41.185008,8.24,1002893486,2,136,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464787,41.185007,6.70,1002893488,2,127,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.464747,41.185006,8.70,1002893490,2,134,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.464705,41.185006,6.69,1002893492,2,134,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.464665,41.185005,7.37,1002893494,2,130,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.464625,41.185003,6.55,1002893496,2,129,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464584,41.185003,7.73,1002893498,2,136,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464548,41.185003,6.15,1002893500,2,121,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464511,41.185002,6.74,1002893502,2,120,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464474,41.185002,6.14,1002893504,2,123,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464436,41.185001,7.00,1002893506,2,118,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464397,41.185000,6.65,1002893508,2,129,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464358,41.185000,8.95,1002893510,2,129,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464321,41.184999,7.12,1002893512,2,119,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464280,41.184999,8.92,1002893514,2,137,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464238,41.185000,7.57,1002893516,2,128,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.464199,41.184999,6.42,1002893518,2,132,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464163,41.184944,6.34,1002893540,2,117,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.464199,41.184944,7.49,1002893542,2,117,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.464235,41.184944,6.81,1002893544,2,117,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464271,41.184945,7.09,1002893546,2,113,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464307,41.184946,7.26,1002893548,2,114,240,13.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464345,41.184946,6.56,1002893550,2,127,240,13.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.464384,41.184947,8.11,1002893552,2,126,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464421,41.184948,8.27,1002893554,2,123,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464460,41.184948,6.64,1002893556,2,124,240,13.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464498,41.184949,7.22,1002893558,2,125,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464536,41.184949,8.17,1002893560,2,121,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464575,41.184949,5.99,1002893562,2,128,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.464611,41.184950,7.06,1002893564,2,117,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464651,41.184950,6.29,1002893566,2,127,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464690,41.184951,5.95,1002893568,2,131,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464729,41.184952,4.87,1002893570,2,125,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.464768,41.184953,4.55,1002893572,2,130,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.464806,41.184953,6.94,1002893574,2,124,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464843,41.184953,6.47,1002893576,2,125,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.464885,41.184954,7.73,1002893578,2,128,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.464925,41.184955,8.14,1002893580,2,134,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.464966,41.184955,7.90,1002893582,2,133,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465006,41.184955,7.95,1002893584,2,128,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465047,41.184955,8.09,1002893586,2,136,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465088,41.184956,7.53,1002893588,2,131,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465128,41.184957,8.41,1002893590,2,131,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465169,41.184957,8.71,1002893592,2,132,240,12.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465210,41.184957,7.39,1002893594,2,133,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465251,41.184957,9.23,1002893596,2,131,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465292,41.184957,9.61,1002893598,2,134,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465332,41.184957,8.54,1002893600,2,129,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465374,41.184958,8.98,1002893602,2,138,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465416,41.184960,8.25,1002893604,2,136,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465456,41.184960,9.44,1002893606,2,131,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465496,41.184959,9.87,1002893608,2,134,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465537,41.184960,8.72,1002893610,2,134,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465577,41.184960,7.39,1002893612,2,135,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465618,41.184961,8.86,1002893614,2,130,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465657,41.184961,6.14,1002893616,2,130,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465698,41.184961,7.93,1002893618,2,137,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465739,41.184962,7.17,1002893620,2,130,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.465780,41.184963,8.86,1002893622,2,132,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465820,41.184964,9.72,1002893624,2,134,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.465860,41.184964,7.90,1002893626,2,132,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.465901,41.184965,8.60,1002893628,2,125,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.465941,41.184965,6.57,1002893630,2,129,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.465983,41.184965,5.85,1002893632,2,134,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.466024,41.184965,7.41,1002893634,2,132,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466066,41.184966,8.19,1002893636,2,142,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466107,41.184966,8.50,1002893638,2,131,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466147,41.184967,8.69,1002893640,2,129,240,12.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466189,41.184967,9.69,1002893642,2,137,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466230,41.184968,8.93,1002893644,2,127,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466271,41.184968,8.43,1002893646,2,133,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466313,41.184968,9.05,1002893648,2,138,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466355,41.184968,7.87,1002893650,2,136,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466396,41.184968,6.94,1002893652,2,131,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466436,41.184969,7.70,1002893654,2,135,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466477,41.184969,6.43,1002893656,2,136,240,13.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466518,41.184970,7.42,1002893658,2,133,240,13.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466560,41.184970,7.85,1002893660,2,132,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466601,41.184971,7.93,1002893662,2,132,240,13.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466643,41.184973,7.36,1002893664,2,136,240,13.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466685,41.184974,6.27,1002893666,2,139,240,13.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466725,41.184974,6.68,1002893668,2,128,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466767,41.184974,5.93,1002893670,2,137,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466807,41.184975,5.72,1002893672,2,128,240,13.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466849,41.184976,4.87,1002893674,2,136,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.466891,41.184975,5.31,1002893676,2,137,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466932,41.184975,4.07,1002893678,2,136,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466973,41.184976,4.47,1002893680,2,133,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467013,41.184977,5.28,1002893682,2,131,240,12.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467054,41.184978,4.83,1002893684,2,134,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467094,41.184978,4.62,1002893686,2,130,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467135,41.184978,5.21,1002893688,2,129,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467176,41.184978,5.22,1002893690,2,136,240,12.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467217,41.184979,5.41,1002893692,2,133,240,12.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467258,41.184980,6.03,1002893694,2,129,240,12.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467299,41.184980,6.57,1002893696,2,138,240,12.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467339,41.184981,5.05,1002893698,2,132,240,12.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467379,41.184982,6.03,1002893700,2,132,240,12.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467420,41.184982,6.40,1002893702,2,130,240,12.0,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467461,41.184982,7.32,1002893704,2,133,240,11.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467503,41.184982,7.64,1002893706,2,132,240,11.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467544,41.184982,7.99,1002893708,2,140,240,11.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467585,41.184982,8.18,1002893710,2,139,240,11.9,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467627,41.184982,9.29,1002893712,2,129,240,11.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.467667,41.184982,8.82,1002893714,2,138,240,12.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467709,41.184983,9.53,1002893716,2,133,240,12.2,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467751,41.184984,9.92,1002893718,2,129,240,12.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467793,41.184984,9.81,1002893720,2,141,240,12.8,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467834,41.184985,9.87,1002893722,2,139,240,13.1,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.467875,41.184986,10.07,1002893724,2,131,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.467917,41.184985,10.79,1002893726,2,132,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.467958,41.184985,10.10,1002893728,2,136,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.467999,41.184985,10.34,1002893730,2,133,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.468039,41.184987,10.91,1002893732,2,136,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.468079,41.184988,8.75,1002893734,2,137,240,13.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.468119,41.184989,10.96,1002893736,2,133,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468158,41.184990,8.84,1002893738,2,129,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468197,41.184991,10.51,1002893740,2,133,240,13.3,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468236,41.184992,8.82,1002893742,2,127,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468275,41.184993,10.01,1002893744,2,129,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468313,41.184994,9.38,1002893746,2,129,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.468353,41.184994,10.18,1002893748,2,126,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.468391,41.184995,8.71,1002893750,2,128,240,13.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468431,41.184995,9.06,1002893752,2,127,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468471,41.184995,10.44,1002893754,2,129,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468511,41.184995,9.12,1002893756,2,129,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468549,41.184995,9.77,1002893758,2,131,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468589,41.184995,9.96,1002893760,2,128,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468628,41.184995,9.52,1002893762,2,128,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468669,41.184995,9.66,1002893764,2,126,240,13.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468710,41.184995,9.30,1002893766,2,128,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468750,41.184996,7.59,1002893768,2,133,240,13.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468791,41.184996,11.07,1002893770,2,130,240,13.7,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468832,41.184996,9.26,1002893772,2,134,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468871,41.184997,8.00,1002893774,2,131,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468912,41.184997,7.27,1002893776,2,121,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468953,41.184998,8.75,1002893778,2,137,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468994,41.184998,7.60,1002893780,2,132,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469034,41.184998,7.23,1002893782,2,134,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469075,41.184998,5.29,1002893784,2,129,240,13.5,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469117,41.184998,5.86,1002893786,2,131,240,13.6,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469157,41.184998,6.03,1002893788,2,137,240,13.4,33,15,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469156,41.184944,6.07,1002893812,2,124,240,13.0,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469116,41.184944,6.46,1002893814,2,129,240,12.9,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.469074,41.184943,6.56,1002893816,2,133,240,12.9,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.469033,41.184942,8.04,1002893818,2,130,240,12.8,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.468991,41.184941,7.35,1002893820,2,138,240,12.6,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468949,41.184940,8.83,1002893822,2,136,240,12.5,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468908,41.184940,9.76,1002893824,2,132,240,12.4,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468865,41.184940,9.58,1002893826,2,142,240,12.6,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468823,41.184940,10.26,1002893828,2,132,240,12.7,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468780,41.184940,9.95,1002893830,2,140,240,13.0,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468737,41.184940,10.59,1002893832,2,142,240,13.1,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468695,41.184939,10.99,1002893834,2,138,240,13.2,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468651,41.184939,9.82,1002893836,2,142,240,13.4,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468609,41.184938,10.61,1002893838,2,138,240,13.6,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468568,41.184937,10.82,1002893840,2,133,240,13.5,33,16,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
